,vulnerable,infected,symptomatic,positive,recovered,deceased
14885,0.5069775,2.5e-06,2.5e-06,1.5e-05,0.48522125,0.00778125
14892,0.50697625,3.75e-06,1.25e-06,1.625e-05,0.48522125,0.00778125
14878,0.50697625,3.75e-06,1.25e-06,1.625e-05,0.48522125,0.00778125
14882,0.50697625,3.75e-06,1.25e-06,1.5e-05,0.4852225,0.00778125
14886,0.50697625,2.5e-06,1.25e-06,1.375e-05,0.485225,0.00778125
14887,0.50697625,2.5e-06,1.25e-06,1.375e-05,0.485225,0.00778125
14891,0.50697625,1.25e-06,1.25e-06,1.25e-05,0.4852275,0.00778125
14890,0.506975,2.5e-06,1.25e-06,1.25e-05,0.4852275,0.00778125
14883,0.506975,1.25e-06,0.0,1.25e-05,0.48523,0.00778125
14884,0.506975,1.25e-06,0.0,1e-05,0.4852325,0.00778125
14880,0.506975,1.25e-06,0.0,8.75e-06,0.48523375,0.00778125
14881,0.506975,1.25e-06,0.0,7.5e-06,0.485235,0.00778125
14895,0.506975,1.25e-06,0.0,7.5e-06,0.485235,0.00778125
14901,0.506975,1.25e-06,0.0,6.25e-06,0.48523625,0.00778125
14898,0.506975,1.25e-06,0.0,6.25e-06,0.48523625,0.00778125
14899,0.506975,1.25e-06,0.0,6.25e-06,0.48523625,0.00778125
14893,0.506975,1.25e-06,0.0,6.25e-06,0.48523625,0.00778125
14900,0.506975,1.25e-06,0.0,6.25e-06,0.48523625,0.00778125
14897,0.506975,1.25e-06,0.0,6.25e-06,0.48523625,0.00778125
14903,0.506975,1.25e-06,0.0,5e-06,0.4852375,0.00778125
14904,0.506975,1.25e-06,0.0,5e-06,0.4852375,0.00778125
14896,0.506975,1.25e-06,0.0,5e-06,0.4852375,0.00778125
14894,0.506975,1.25e-06,0.0,5e-06,0.4852375,0.00778125
14902,0.506975,1.25e-06,0.0,3.75e-06,0.48523875,0.00778125
14909,0.999365,0.00063,3.75e-06,0.0,1.25e-06,0.0
14908,0.99907625,0.00077875,7.25e-05,2.5e-05,4.75e-05,0.0
14910,0.99850625,0.00117,0.00013,6.875e-05,0.000125,0.0
14911,0.99724,0.00211875,0.00023625,0.00015375,0.00025125,0.0
14912,0.99424,0.00446,0.0005,0.00026625,0.00053125,2.5e-06
14907,0.9874425,0.009785,0.0010725,0.00053,0.001165,5e-06
14906,0.975305,0.01898,0.00216,0.0011625,0.0023775,1.5e-05
14905,0.9576,0.03146625,0.00412625,0.0022125,0.00456,3.5e-05
14918,0.936725,0.04455875,0.00683,0.00389625,0.0079275,6.25e-05
14925,0.91391125,0.0572075,0.01003375,0.0061575,0.01257875,0.00011125
14914,0.89007,0.06861,0.01372875,0.0091,0.018315,0.00017625
14924,0.8655975,0.078575,0.017285,0.01279375,0.025495,0.00025375
14913,0.84162375,0.08602375,0.021065,0.01718125,0.033765,0.00034125
14917,0.81832875,0.09186,0.024545,0.021835,0.04298625,0.000445
14926,0.796635,0.09492875,0.02770875,0.0269825,0.05316375,0.00058125
14923,0.776445,0.09612625,0.0304575,0.03218125,0.06407625,0.00071375
14927,0.75779125,0.0957425,0.03286,0.03722625,0.075525,0.000855
14915,0.74086,0.0938675,0.03435,0.04236125,0.087555,0.00100625
14921,0.72557875,0.091135,0.035475,0.04713625,0.0994975,0.0011775
14919,0.71130375,0.0876675,0.03599375,0.0520025,0.1116825,0.00135
14922,0.69830875,0.0837625,0.03608,0.05639375,0.12393875,0.00151625
14916,0.68621125,0.0798275,0.03561875,0.06031,0.1363425,0.00169
14920,0.675175,0.075455,0.03510375,0.06369,0.148685,0.00189125
14939,0.665275,0.070885,0.03409125,0.06668875,0.16098625,0.00207375
14928,0.65591,0.066655,0.0331025,0.0693225,0.1727625,0.0022475
14940,0.647365,0.062465,0.0318225,0.07138625,0.18452,0.00244125
14941,0.63941625,0.05851625,0.030515,0.07298875,0.19592375,0.00264
14930,0.63179625,0.05487125,0.02908875,0.0743975,0.2070075,0.00283875
14943,0.62503,0.0511625,0.02757375,0.07537125,0.2178525,0.00301
14937,0.61866625,0.0479125,0.02609,0.07577375,0.22835375,0.00320375
14932,0.61282375,0.04443875,0.024875,0.075705,0.23877,0.0033875
14934,0.6073,0.04149,0.02328875,0.075385,0.24899,0.00354625
14933,0.60220125,0.03872875,0.02199125,0.07469,0.2586825,0.00370625
14938,0.59738375,0.03601625,0.02067625,0.07393875,0.26811125,0.00387375
14929,0.59281,0.03368375,0.019505,0.073065,0.27692,0.00401625
14936,0.5887325,0.03145125,0.01815625,0.07206125,0.28544625,0.0041525
14944,0.5847325,0.02943,0.0169825,0.07083375,0.293715,0.00430625
14935,0.58105,0.02745125,0.0160575,0.0693825,0.30162125,0.0044375
14942,0.57754625,0.02575625,0.01497375,0.0679675,0.30918375,0.0045725
14931,0.5742775,0.0241875,0.0140325,0.06632125,0.31648375,0.0046975
14957,0.57131375,0.02248375,0.0132975,0.0645575,0.32352125,0.00482625
14959,0.56859125,0.02087875,0.0124675,0.0628275,0.330295,0.00494
14950,0.5659175,0.01940875,0.0115775,0.06098375,0.33704,0.0050725
14952,0.56342375,0.0181625,0.0108475,0.0591575,0.34320125,0.0052075
14951,0.56111375,0.01707625,0.01003,0.05715875,0.3493025,0.00531875
14955,0.5588475,0.01602375,0.00937875,0.05515375,0.3551575,0.00543875
14947,0.55685875,0.01493375,0.0089375,0.05332125,0.36041375,0.005535
14956,0.55492125,0.01410375,0.00825875,0.051565,0.36552,0.00563125
14953,0.55306875,0.0132725,0.00765875,0.0496675,0.370615,0.0057175
14949,0.5513025,0.01238875,0.00727875,0.04777625,0.37543375,0.00582
14945,0.54967125,0.01165,0.00682625,0.04594125,0.38001875,0.0058925
14946,0.54815375,0.01101375,0.00637125,0.0442525,0.38423375,0.005975
14954,0.54664125,0.010455,0.0059525,0.0424825,0.388425,0.00604375
14948,0.5452775,0.0098,0.005665,0.04082625,0.3923025,0.00612875
14958,0.54397125,0.0092775,0.0052825,0.03916375,0.39610625,0.00619875
14970,0.5427525,0.00864875,0.00497125,0.03756,0.39980125,0.00626625
14976,0.5415425,0.008075,0.00474875,0.03607875,0.40322,0.006335
14961,0.5404425,0.00759,0.00435375,0.03460875,0.4066025,0.0064025
14967,0.539425,0.00716,0.0040875,0.03311875,0.40975125,0.0064575
14960,0.5384525,0.00672875,0.00385875,0.03165875,0.41278375,0.0065175
14973,0.53754625,0.0063625,0.00364125,0.03025625,0.415615,0.00657875
14968,0.5366925,0.0060025,0.00343,0.02894125,0.41830625,0.0066275
14964,0.5358825,0.00565875,0.0032775,0.0275575,0.42095125,0.0066725
14963,0.5350725,0.00537875,0.00309,0.02634375,0.42340625,0.00670875
14974,0.53441125,0.0049825,0.002955,0.02508,0.42581875,0.0067525
14962,0.53378,0.0046725,0.00274625,0.0240125,0.427995,0.00679375
14965,0.53317,0.00441625,0.00258,0.02286125,0.4301325,0.00684
14971,0.53261375,0.00413,0.00239,0.02186625,0.43212125,0.00687875
14972,0.532065,0.003835,0.00225625,0.0207925,0.43413,0.00692125
14969,0.5315325,0.00362125,0.00210125,0.01986,0.435925,0.00696
14966,0.53101875,0.0034475,0.00195625,0.01886,0.43772,0.0069975
14975,0.53056875,0.00324875,0.00185875,0.01795875,0.4393375,0.0070275
14980,0.53020125,0.00299,0.00173375,0.0170675,0.44095625,0.00705125
14978,0.52981375,0.0027475,0.00162625,0.0163,0.44243875,0.00707375
14988,0.5294525,0.00256625,0.00150375,0.015545,0.4438275,0.007105
14984,0.52911375,0.00239,0.0014325,0.01482375,0.44510875,0.00713125
14979,0.528825,0.00222,0.001335,0.01412625,0.4463275,0.00716625
14986,0.52853875,0.00210375,0.0012225,0.01347,0.447475,0.00719
14985,0.52826625,0.00199125,0.0011175,0.0128075,0.4486125,0.007205
14989,0.52800625,0.0018725,0.001065,0.0121575,0.44967125,0.0072275
14990,0.52777375,0.00173,0.00101125,0.01153,0.45069875,0.00725625
14977,0.52752375,0.00168625,0.0009325,0.0109325,0.45165375,0.00727125
14987,0.52728125,0.0016275,0.00088375,0.01039375,0.45251875,0.007295
14981,0.52704875,0.00155375,0.00085,0.00984625,0.45339,0.00731125
14991,0.52685125,0.00146375,0.00081125,0.009365,0.45418375,0.007325
14982,0.526655,0.0013825,0.00075625,0.0088575,0.455,0.00734875
14983,0.5264475,0.00132125,0.000715,0.00837625,0.45577125,0.00736875
14993,0.52625875,0.00126875,0.00067375,0.00798125,0.4564375,0.00738
14999,0.52607625,0.00120375,0.00067125,0.00754375,0.45711,0.007395
15002,0.52595375,0.001075,0.0006375,0.00713125,0.45779,0.0074125
14994,0.5258225,0.0009925,0.00058625,0.00679375,0.4583825,0.0074225
15007,0.52565625,0.00097,0.00051125,0.00646625,0.45896625,0.00743
14998,0.52554375,0.00090125,0.00046625,0.00614625,0.45949625,0.00744625
15006,0.525405,0.00087875,0.00043625,0.00581375,0.46001375,0.0074525
14995,0.5253075,0.0007875,0.00045125,0.00548875,0.460505,0.00746
14996,0.52523,0.00072,0.0004375,0.00518125,0.460965,0.00746625
14997,0.52512875,0.00066125,0.0004075,0.00491625,0.4614125,0.00747375
15005,0.525035,0.0006375,0.0003675,0.00469375,0.46178875,0.0074775
15000,0.52494875,0.00059,0.00034625,0.0044475,0.462185,0.0074825
15001,0.5248725,0.00053875,0.0003175,0.00424,0.462545,0.00748625
15003,0.52479625,0.00051625,0.00028375,0.00399125,0.4629175,0.007495
14992,0.5247275,0.00048875,0.0002725,0.00374625,0.46326375,0.00750125
15004,0.5246775,0.00046,0.00025,0.00353375,0.463575,0.00750375
15008,0.52462,0.00042375,0.0002425,0.00335125,0.46385625,0.00750625
15015,0.52457,0.00040375,0.00021,0.0031425,0.46416,0.00751375
15014,0.52452875,0.00037875,0.0001775,0.00297875,0.46441375,0.0075225
15010,0.52448,0.00036375,0.0001775,0.0027925,0.46466125,0.007525
15019,0.52441875,0.00033625,0.00017125,0.00265125,0.46489125,0.00753125
15023,0.52437375,0.0003175,0.0001575,0.0025175,0.4651,0.00753375
15013,0.52433375,0.00029625,0.00015625,0.0023675,0.465305,0.00754125
15016,0.52430625,0.00026875,0.00015,0.0022025,0.46552625,0.00754625
15021,0.52428625,0.00025625,0.00013,0.0020825,0.4656975,0.0075475
15020,0.52425875,0.0002325,0.0001125,0.00198375,0.46586125,0.00755125
15009,0.52423,0.0002025,0.000115,0.00188125,0.4660175,0.00755375
15017,0.5242,0.000185,0.00012125,0.00178875,0.46615,0.007555
15018,0.52417125,0.0001725,0.00010875,0.00167625,0.4663125,0.00755875
15012,0.52414875,0.00015875,0.0001,0.00158375,0.4664475,0.00756125
15011,0.524125,0.00016125,8.875e-05,0.00149625,0.46656625,0.0075625
15022,0.52410875,0.00016,7.25e-05,0.0014275,0.46666625,0.007565
15028,0.52408125,0.00016,7.5e-05,0.0013375,0.46678,0.00756625
15030,0.5240575,0.0001475,7.25e-05,0.00128125,0.466875,0.00756625
15033,0.52404,0.00013625,6.375e-05,0.0012375,0.46695375,0.00756875
15025,0.52402375,0.00012875,6.125e-05,0.00117125,0.46704375,0.00757125
15037,0.52401125,0.00011375,5.875e-05,0.00108875,0.467155,0.0075725
15027,0.52399875,0.0001025,4.75e-05,0.00103125,0.467245,0.007575
15031,0.52399,9.5e-05,3.75e-05,0.00095875,0.46734125,0.0075775
15032,0.52398625,8.375e-05,3.625e-05,0.00088625,0.46742875,0.00757875
15024,0.52397625,7.875e-05,4.5e-05,0.0008325,0.46748875,0.00757875
15029,0.523965,7.75e-05,4.5e-05,0.000775,0.4675575,0.00758
15039,0.5239525,7.625e-05,4.25e-05,0.0007175,0.46763125,0.00758
15040,0.5239375,7.625e-05,4.125e-05,0.00068625,0.46767625,0.0075825
15035,0.52392625,7.625e-05,4.25e-05,0.00064375,0.46772875,0.0075825
15034,0.523915,6.875e-05,3.875e-05,0.000615,0.46778,0.0075825
15038,0.523905,6.5e-05,3.875e-05,0.00058875,0.46781875,0.00758375
15036,0.52389125,7e-05,3.75e-05,0.00054375,0.46787125,0.00758625
15026,0.5238875,5.875e-05,3.125e-05,0.000515,0.46792,0.0075875
15047,0.523875,6.125e-05,3.5e-05,0.000485,0.467955,0.00758875
15055,0.52386625,5.875e-05,3.5e-05,0.00045,0.468,0.00759
15052,0.52385875,4.875e-05,2.75e-05,0.00043125,0.46804375,0.00759
15053,0.5238575,4e-05,2.625e-05,0.0004075,0.4680775,0.00759125
15042,0.52385125,4.125e-05,2.375e-05,0.00038375,0.46810875,0.00759125
15044,0.52384625,3.75e-05,2.375e-05,0.00036,0.46814125,0.00759125
15051,0.5238375,4.625e-05,2.125e-05,0.000325,0.4681775,0.0075925
15046,0.52383375,4.75e-05,1.625e-05,0.00030375,0.46820625,0.0075925
15041,0.52383375,3.5e-05,1.875e-05,0.00029125,0.46822875,0.0075925
15050,0.5238275,3.375e-05,1.625e-05,0.0002775,0.4682525,0.0075925
15048,0.52382375,3.25e-05,1.625e-05,0.00026625,0.46826875,0.0075925
15043,0.52382,3.125e-05,1.5e-05,0.0002425,0.46829875,0.0075925
15054,0.5238175,2.625e-05,1.75e-05,0.0002325,0.46831375,0.0075925
15045,0.52381375,2.5e-05,1.625e-05,0.00022375,0.46832875,0.0075925
15049,0.52381125,2e-05,1.625e-05,0.00021375,0.46834625,0.0075925
15056,0.52380875,1.75e-05,1.5e-05,0.00020375,0.4683625,0.0075925
15064,0.52380625,1.375e-05,1.625e-05,0.00019375,0.4683775,0.0075925
15061,0.5238025,1.5e-05,1.5e-05,0.00018375,0.46839125,0.0075925
15067,0.52379875,1.75e-05,1.5e-05,0.000175,0.4684,0.00759375
15063,0.52379625,1.75e-05,1.125e-05,0.0001675,0.46841375,0.00759375
15066,0.52379,2e-05,1.125e-05,0.0001625,0.4684225,0.00759375
15058,0.5237875,1.75e-05,1.5e-05,0.0001525,0.4684325,0.007595
15071,0.523785,1.625e-05,1.25e-05,0.00015,0.46844125,0.007595
15069,0.523785,1.375e-05,1.375e-05,0.00014375,0.46844875,0.007595
15065,0.52378125,1.5e-05,1.25e-05,0.00013625,0.46845875,0.00759625
15068,0.5237775,1.375e-05,1.25e-05,0.00013125,0.46846875,0.00759625
15072,0.523775,1.5e-05,1.375e-05,0.000125,0.46847375,0.0075975
15062,0.52377375,1.5e-05,1.375e-05,0.0001175,0.4684825,0.0075975
15057,0.52377125,1.625e-05,1.375e-05,0.0001125,0.46848875,0.0075975
15070,0.52377,1.125e-05,1.5e-05,0.00011125,0.468495,0.0075975
15059,0.52377,7.5e-06,1.375e-05,0.00010125,0.4685075,0.0076
15060,0.52377,5e-06,1.25e-05,9.625e-05,0.46851625,0.0076
15077,0.52377,3.75e-06,8.75e-06,9.625e-05,0.46852125,0.0076
15079,0.52377,2.5e-06,1e-05,9.375e-05,0.46852375,0.0076
15075,0.52377,2.5e-06,6.25e-06,9e-05,0.46853125,0.0076
15083,0.52377,2.5e-06,5e-06,8.375e-05,0.46853875,0.0076
15080,0.52376875,3.75e-06,3.75e-06,7.625e-05,0.46854625,0.00760125
15076,0.52376875,1.25e-06,3.75e-06,6.875e-05,0.46855625,0.00760125
15078,0.52376875,1.25e-06,2.5e-06,6.875e-05,0.4685575,0.00760125
15082,0.52376875,1.25e-06,2.5e-06,6.625e-05,0.46856,0.00760125
15081,0.52376875,1.25e-06,2.5e-06,6.125e-05,0.468565,0.00760125
15073,0.52376875,1.25e-06,1.25e-06,5.625e-05,0.46857125,0.00760125
15074,0.52376875,1.25e-06,1.25e-06,5.5e-05,0.4685725,0.00760125
15088,0.99937,0.00063,0.0,0.0,0.0,0.0
15087,0.99911875,0.000745,6.375e-05,2.625e-05,4.5e-05,1.25e-06
15086,0.99864625,0.00104125,0.00013375,8.25e-05,9.5e-05,1.25e-06
15089,0.99762,0.00181125,0.0002075,0.0001475,0.00020875,5e-06
15085,0.9953625,0.00355,0.00040375,0.000235,0.0004375,1.125e-05
15084,0.9906325,0.00721,0.00085125,0.00042,0.00087125,1.5e-05
15091,0.98137625,0.01430625,0.00168,0.0008425,0.00177375,2.125e-05
15090,0.96605625,0.02561125,0.0031275,0.00166125,0.00349875,4.5e-05
15103,0.9448575,0.04023875,0.00543375,0.00302375,0.00636625,8e-05
15092,0.92024375,0.05545375,0.00852125,0.00508625,0.0105575,0.0001375
15102,0.89506625,0.06822125,0.01245375,0.0078225,0.0162325,0.00020375
15094,0.86978875,0.07877875,0.01655375,0.01142125,0.02318375,0.00027375
15095,0.845395,0.08664375,0.0206425,0.01555,0.0314025,0.00036625
15093,0.82227625,0.0917725,0.0245,0.02040625,0.04056375,0.00048125
15105,0.80083625,0.0946275,0.02798375,0.025345,0.0506025,0.000605
15099,0.78139375,0.09539625,0.0303775,0.03053625,0.06156,0.00073625
15101,0.76371375,0.09445625,0.03236625,0.0357625,0.0728025,0.00089875
15100,0.74719375,0.09264625,0.03406875,0.04077,0.084255,0.00106625
15097,0.7321125,0.08969125,0.035295,0.0454925,0.09617125,0.0012375
15106,0.7182925,0.0862125,0.03582875,0.04992,0.1083325,0.00141375
15098,0.70554125,0.08233875,0.0359075,0.05418625,0.1204325,0.00159375
15096,0.69376125,0.0782725,0.03577625,0.0580375,0.13236875,0.00178375
15104,0.6826925,0.07426625,0.0351825,0.0615475,0.14431875,0.0019925
15109,0.6725025,0.0701975,0.03429375,0.0644625,0.156365,0.00217875
15114,0.6628125,0.0662875,0.0334525,0.066995,0.16809625,0.00235625
15111,0.65378875,0.06245625,0.0321275,0.06933375,0.1797325,0.00256125
15122,0.6454825,0.05881375,0.0308825,0.07096,0.19110375,0.0027575
15123,0.63764375,0.0552675,0.029725,0.07207,0.20234625,0.0029475
15110,0.630335,0.0520825,0.0282775,0.0730825,0.21310125,0.00312125
15115,0.6234875,0.0490075,0.0270675,0.07368375,0.2234425,0.00331125
15121,0.61697875,0.04603625,0.02575375,0.0738575,0.23388625,0.0034875
15113,0.61087125,0.04345625,0.0242625,0.07394125,0.2438,0.00366875
15119,0.6052525,0.0408375,0.02290375,0.07369,0.2534725,0.00384375
15118,0.59991875,0.03837875,0.02156,0.07318,0.26294875,0.00401375
15108,0.59502875,0.03611375,0.0203175,0.07237125,0.27196375,0.004205
15117,0.59049125,0.0337975,0.01931125,0.071475,0.280555,0.00437
15107,0.5862375,0.03155875,0.01826375,0.0704425,0.28897,0.0045275
15112,0.5822925,0.02938125,0.017385,0.06911375,0.29714625,0.00468125
15116,0.57847875,0.02753875,0.01631125,0.06771,0.3051375,0.00482375
15120,0.5749975,0.02581,0.01534625,0.066085,0.312785,0.00497625
15130,0.5716625,0.02426125,0.01443,0.064595,0.31995125,0.0051
15128,0.5685425,0.0227175,0.01349625,0.06304,0.32696125,0.0052425
15129,0.56564875,0.0212,0.01271125,0.061525,0.33357125,0.00534375
15133,0.56295375,0.01983125,0.0119375,0.05972875,0.34008625,0.0054625
15126,0.56048875,0.01849875,0.01120375,0.058035,0.34620375,0.00557
15131,0.55808375,0.01736125,0.0104425,0.056155,0.3522775,0.00568
15134,0.5559975,0.0160575,0.0099025,0.0542725,0.35797625,0.00579375
15127,0.55393125,0.014965,0.0093475,0.05230875,0.36354625,0.00590125
15124,0.5520225,0.0140325,0.00877125,0.05056875,0.3686225,0.0059825
15125,0.55031375,0.0130625,0.00815,0.04873625,0.3736425,0.006095
15136,0.54873,0.01223,0.00754125,0.04699625,0.37831125,0.00619125
15138,0.547205,0.01141375,0.00711375,0.04518,0.38281375,0.00627375
15135,0.54579625,0.01054125,0.0066575,0.04341375,0.38722,0.00637125
15137,0.54453,0.0097325,0.00622625,0.04168375,0.391365,0.0064625
15132,0.54326625,0.00909625,0.0057325,0.0400875,0.39528125,0.00653625
15148,0.54207625,0.00855375,0.005315,0.03846625,0.39897875,0.00661
15146,0.5409875,0.0080025,0.00488875,0.03686125,0.4025825,0.0066775
15152,0.54002125,0.00743375,0.00457125,0.0352925,0.40594125,0.00674
15149,0.539145,0.00686125,0.0043275,0.03366625,0.40919125,0.00680875
15142,0.5382775,0.0063875,0.00408,0.03221,0.41218,0.006865
15143,0.53747125,0.0058975,0.00380625,0.0308225,0.41505875,0.00694375
15147,0.5367875,0.00545,0.00353875,0.02935375,0.41787375,0.00699625
15154,0.53611,0.00509625,0.0032625,0.0281225,0.4203625,0.00704625
15141,0.53546875,0.0046875,0.00306,0.02677625,0.42291,0.0070975
15139,0.534885,0.00436375,0.00287375,0.0255075,0.42523375,0.00713625
15144,0.53429875,0.004135,0.00265375,0.02428,0.42745,0.0071825
15153,0.53378375,0.00387625,0.0024875,0.02309625,0.4295375,0.00721875
15155,0.53336375,0.0035275,0.00235875,0.02198375,0.4315,0.00726625
15140,0.53294375,0.00330625,0.0021575,0.02093375,0.43334375,0.007315
15145,0.5325425,0.00306625,0.00198375,0.01987125,0.43518625,0.00735
15151,0.53214125,0.00289625,0.00182625,0.01892,0.4368425,0.00737375
15150,0.53178125,0.00273875,0.00168625,0.0180025,0.4383975,0.00739375
15168,0.5314725,0.00251125,0.00160875,0.0170325,0.43993625,0.00743875
15163,0.5311825,0.00234625,0.00151,0.01618125,0.4413125,0.0074675
15162,0.5309225,0.00214375,0.0014075,0.015395,0.442645,0.00748625
15159,0.53065,0.0019725,0.00133,0.0146325,0.44390375,0.00751125
15165,0.5304025,0.00184625,0.0012125,0.01383875,0.44516,0.00754
15157,0.53014625,0.001755,0.00113125,0.01309875,0.4463,0.00756875
15169,0.52993625,0.0016125,0.0010675,0.01240875,0.44738875,0.00758625
15158,0.52973125,0.00148125,0.00100625,0.011785,0.44839125,0.007605
15170,0.52955,0.001385,0.0009475,0.01112625,0.44936875,0.0076225
15164,0.52937625,0.00130125,0.00088375,0.0105225,0.4502775,0.00763875
15167,0.52922375,0.0012,0.00086125,0.0099575,0.45110125,0.00765625
15160,0.5290825,0.0011,0.000805,0.00948125,0.45186125,0.00767
15166,0.5289375,0.00102375,0.00071875,0.00899125,0.4526325,0.00769625
15161,0.52882,0.00095125,0.000675,0.00852875,0.45331,0.007715
15156,0.5287125,0.000865,0.00062,0.00809375,0.45398125,0.0077275
15179,0.52861,0.00081,0.00056125,0.00766625,0.4546075,0.007745
15182,0.52851625,0.000735,0.00051375,0.00725625,0.45522375,0.007755
15178,0.52842125,0.000705,0.00045625,0.0068775,0.45577625,0.00776375
15173,0.528355,0.0006225,0.00043,0.00650125,0.45631875,0.0077725
15171,0.5282625,0.0006075,0.00039375,0.0061125,0.45684375,0.00778
15183,0.52819375,0.00054875,0.00035375,0.00578,0.4573325,0.00779125
15186,0.528125,0.00052,0.00034,0.005475,0.4577375,0.0078025
15176,0.52807,0.00047625,0.00030875,0.00516875,0.45816125,0.007815
15185,0.52802,0.00043375,0.000275,0.00490125,0.45854375,0.00782625
15184,0.5279625,0.00041,0.00025125,0.00461,0.458935,0.00783125
15174,0.52791625,0.000365,0.00023625,0.0043575,0.4592875,0.0078375
15180,0.52786,0.00033875,0.00021875,0.00411625,0.4596225,0.00784375
15172,0.52782,0.0003225,0.00019375,0.00385625,0.4599575,0.00785
15175,0.527785,0.000305,0.00018375,0.00366125,0.46021375,0.00785125
15187,0.527745,0.00028875,0.00016625,0.00346125,0.46048125,0.0078575
15177,0.527715,0.00026625,0.00014125,0.00329,0.46072875,0.00785875
15181,0.52768125,0.0002475,0.0001275,0.0030875,0.46099375,0.0078625
15200,0.52765,0.0002375,0.00011,0.00290375,0.46123,0.00786875
15197,0.52761625,0.00023625,0.0001,0.00271625,0.4614625,0.00786875
15189,0.527595,0.00020625,0.00010625,0.00254875,0.46167,0.00787375
15196,0.527575,0.000195,9.875e-05,0.0023975,0.4618575,0.00787625
15193,0.5275525,0.00018125,0.0001,0.00224375,0.462045,0.0078775
15202,0.5275275,0.00016375,9.25e-05,0.00211875,0.46221625,0.00788125
15194,0.52751375,0.0001425,8.75e-05,0.002015,0.46235375,0.0078875
15198,0.52749625,0.0001375,8.5e-05,0.00188875,0.4625025,0.00789
15188,0.5274825,0.000115,9.5e-05,0.001775,0.46264,0.0078925
15195,0.5274675,0.00010625,9e-05,0.0016725,0.46277125,0.0078925
15192,0.52745125,0.00010875,7.875e-05,0.0015675,0.4629,0.00789375
15191,0.52744125,0.00010125,7.125e-05,0.001455,0.46303375,0.0078975
15199,0.52742625,9.125e-05,6.5e-05,0.00136625,0.46314875,0.0079025
15201,0.52741625,8.5e-05,6e-05,0.00127625,0.46325625,0.00790625
15190,0.527405,7.375e-05,5.625e-05,0.00120625,0.46335,0.00790875
15205,0.52739875,7e-05,4.875e-05,0.0011225,0.46345,0.00791
15215,0.52739375,5.375e-05,5e-05,0.00106375,0.46352875,0.00791
15210,0.527385,5.125e-05,4.625e-05,0.00100625,0.46360125,0.00791
